source_xlsx,source_row,legacy_code_reconstructed,variant_id,ownership_id,release_type,title
Bootlegs - D.xlsx,62,BD16a,BOOT-D-0061,,bootleg,Disorder
Bootlegs - D.xlsx,63,BD16b,BOOT-D-0062,,bootleg,Disorder
Bootlegs - D.xlsx,64,BD16c,BOOT-D-0063,own-2000-075,bootleg,Disorder
Bootlegs - D.xlsx,65,BD16d,BOOT-D-0064,,bootleg,Disorder
Bootlegs - D.xlsx,66,,BOOT-D-0065,own-2000-076,bootleg,Disordered
Bootlegs - D.xlsx,67,BD17,BOOT-D-0066,own-2000-077,bootleg,The Dutch Recordings
Bootlegs - E.xlsx,2,BE1,BOOT-E-0001,,bootleg,The Early Years Box
Bootlegs - E.xlsx,3,BC11d,BOOT-E-0002,,bootleg,Effanaar
Bootlegs - E.xlsx,4,BE2a,BOOT-E-0003,own-2000-078,bootleg,Eindhoven
Bootlegs - E.xlsx,5,BE2b,BOOT-E-0004,,bootleg,Eindhoven
Bootlegs - E.xlsx,6,BE3,BOOT-E-0005,own-2000-079,bootleg,Electric Funeral
Bootlegs - E.xlsx,7,BE4a,BOOT-E-0006,,bootleg,Electric Music
Bootlegs - E.xlsx,9,BE5,BOOT-E-0007,,bootleg,The End
Bootlegs - E.xlsx,10,BE6a,BOOT-E-0008,,bootleg,End Live In England 79
Bootlegs - E.xlsx,11,BE6b,BOOT-E-0009,own-2000-080,bootleg,End Live In England 80
Bootlegs - E.xlsx,12,BE7a,BOOT-E-0010,own-2000-081,bootleg,Enigma
Bootlegs - E.xlsx,13,BE7b,BOOT-E-0011,,bootleg,Enigma
Bootlegs - E.xlsx,14,BE8,BOOT-E-0012,own-2000-082,bootleg,"Eric’s, Liverpool 11 August 1979"
Bootlegs - E.xlsx,15,BE9a,BOOT-E-0013,,bootleg,Europa
Bootlegs - E.xlsx,16,BE9b,BOOT-E-0014,own-2000-083,bootleg,Europa
Bootlegs - E.xlsx,17,BE9c,BOOT-E-0015,,bootleg,Europa
Bootlegs - E.xlsx,18,BE9d,BOOT-E-0016,,bootleg,Europa
Bootlegs - E.xlsx,19,BE9e,BOOT-E-0017,,bootleg,Europa
Bootlegs - E.xlsx,20,BE9f,BOOT-E-0018,,bootleg,Europa
Bootlegs - E.xlsx,21,BE9g,BOOT-E-0019,,bootleg,Europa
Bootlegs - E.xlsx,22,BE9h,BOOT-E-0020,,bootleg,Europa
Bootlegs - E.xlsx,23,BE9i,BOOT-E-0021,,bootleg,Europa
Bootlegs - E.xlsx,24,BE9j,BOOT-E-0022,,bootleg,Europa
Bootlegs - E.xlsx,25,BE10a,BOOT-E-0023,own-2000-084,bootleg,The European Radio Broadcasts
Bootlegs - E.xlsx,26,BE10b,BOOT-E-0024,,bootleg,The European Radio Broadcasts
Bootlegs - E.xlsx,27,BE11a,BOOT-E-0025,own-2000-085,bootleg,An Evening With...
Bootlegs - E.xlsx,28,BE11b,BOOT-E-0026,own-2000-086,bootleg,An Evening With...
Bootlegs - E.xlsx,29,BE12,BOOT-E-0027,,bootleg,Exercise One
Bootlegs - E.xlsx,30,BE12,BOOT-E-0028,,bootleg,Exercise One
Bootlegs - E.xlsx,31,BE12,BOOT-E-0029,,bootleg,Exercise One
Bootlegs - E.xlsx,32,BE12,BOOT-E-0030,,bootleg,Exercise One
Bootlegs - E.xlsx,33,BE12,BOOT-E-0031,,bootleg,Exercise One
Bootlegs - E.xlsx,34,BE12,BOOT-E-0032,,bootleg,Exercise One
Bootlegs - E.xlsx,35,BE12,BOOT-E-0033,,bootleg,Exercise One
Bootlegs - E.xlsx,36,BE12,BOOT-E-0034,own-2000-087,bootleg,Exercise One
Bootlegs - E.xlsx,37,BE12,BOOT-E-0035,,bootleg,Exercise One
Bootlegs - E.xlsx,38,BE12,BOOT-E-0036,,bootleg,Exercise One
Bootlegs - E.xlsx,39,BE12,BOOT-E-0037,,bootleg,Exercise One
Bootlegs - E.xlsx,40,BE12,BOOT-E-0038,,bootleg,Exercise One
Bootlegs - E.xlsx,41,BE12,BOOT-E-0039,,bootleg,Exercise One
Bootlegs - E.xlsx,42,BE12,BOOT-E-0040,,bootleg,Exercise One
Bootlegs - E.xlsx,43,BE12,BOOT-E-0041,own-2000-088,bootleg,Exhibition - Paradiso Amsterdam 11th january 1980
Bootlegs - F.xlsx,2,BF1a,BOOT-F-0001,own-2000-089,bootleg,Factory By Moonlight
Bootlegs - F.xlsx,3,BF1b,BOOT-F-0002,,bootleg,Factory By Moonlight
Bootlegs - F.xlsx,4,BF1c,BOOT-F-0003,,bootleg,Factory By Moonlight
Bootlegs - F.xlsx,5,BF2a,BOOT-F-0004,,bootleg,Factory By The Moonlight
Bootlegs - F.xlsx,6,BF2b,BOOT-F-0005,,bootleg,Factory By The Moonlight
Bootlegs - F.xlsx,7,BF2c,BOOT-F-0006,,bootleg,Factory By The Moonlight
Bootlegs - F.xlsx,8,BF2d,BOOT-F-0007,,bootleg,Factory By The Moonlight
Bootlegs - F.xlsx,9,BF2e,BOOT-F-0008,,bootleg,Factory By The Moonlight
Bootlegs - F.xlsx,10,BF2f,BOOT-F-0009,,bootleg,Factory By The Moonlight
Bootlegs - F.xlsx,11,BF2g,BOOT-F-0010,,bootleg,Factory By The Moonlight
Bootlegs - F.xlsx,12,BF2h,BOOT-F-0011,,bootleg,Factory By The Moonlight
Bootlegs - F.xlsx,13,BF3,BOOT-F-0012,,bootleg,The Factory Manchester 6-7-79
Bootlegs - F.xlsx,14,BF4a,BOOT-F-0013,,bootleg,Failures
Bootlegs - F.xlsx,15,BF4b,BOOT-F-0014,,bootleg,Failures
Bootlegs - F.xlsx,16,BF4c,BOOT-F-0015,,bootleg,Failures
Bootlegs - F.xlsx,17,BF5,BOOT-F-0016,,bootleg,Flexi discs
Bootlegs - F.xlsx,18,BF6,BOOT-F-0017,own-2000-090,bootleg,FM Broadcast 11/1/80
Bootlegs - F.xlsx,19,BF7a,BOOT-F-0018,,bootleg,Form And Substance
Bootlegs - F.xlsx,20,BF7b,BOOT-F-0019,own-2000-091,bootleg,Form And Substance
Bootlegs - F.xlsx,21,BF8a,BOOT-F-0020,own-2000-092,bootleg,From Centre Of City
Bootlegs - F.xlsx,22,BF8b,BOOT-F-0021,,bootleg,From Centre Of City
Bootlegs - F.xlsx,23,BF9,BOOT-F-0022,own-2000-093,bootleg,From The End To The Beginning
Bootlegs - F.xlsx,24,BF10,BOOT-F-0023,own-2000-094,bootleg,Further Transmissions
Bootlegs - F.xlsx,25,BF11a,BOOT-F-0024,,bootleg,Futurama 2 / Futurama 79
Bootlegs - F.xlsx,26,BF11b,BOOT-F-0025,,bootleg,Futurama 2 / Futurama 80
Bootlegs - F.xlsx,27,BF11c,BOOT-F-0026,own-2000-095,bootleg,Futurama 2 / Futurama 81
Bootlegs - F.xlsx,28,BF11d,BOOT-F-0027,,bootleg,Futurama 2 / Futurama 82
Bootlegs - F.xlsx,29,BF11e,BOOT-F-0028,,bootleg,Futurama 2 / Futurama 83
Bootlegs - F.xlsx,30,BF11f,BOOT-F-0029,own-2000-096,bootleg,Futurama 2 / Futurama 84
Bootlegs - F.xlsx,31,BF11g,BOOT-F-0030,,bootleg,Futurama 2 / Futurama 85
Bootlegs - G.xlsx,2,BG1,BOOT-G-0001,own-2000-097,bootleg,Glass Is...
Bootlegs - G.xlsx,3,BG2a,BOOT-G-0002,own-2000-098,bootleg,Good Evening We're Joy Division
Bootlegs - G.xlsx,5,BG3a,BOOT-G-0003,,bootleg,Götterdämmerung
Bootlegs - G.xlsx,6,BG3b,BOOT-G-0004,own-2000-099,bootleg,Götterdämmerung
Bootlegs - G.xlsx,7,BG4a,BOOT-G-0005,own-2000-100,bootleg,Greatest Hits
Bootlegs - G.xlsx,8,BG4b,BOOT-G-0006,,bootleg,Greatest Hits
Bootlegs - G.xlsx,9,BG5a,BOOT-G-0007,own-2000-101,bootleg,The Grey Assembly
Bootlegs - G.xlsx,10,BG5b,BOOT-G-0008,,bootleg,The Grey Assembly
Bootlegs - G.xlsx,11,BG6a,BOOT-G-0009,own-2000-102,bootleg,Gruftgesaenge
Bootlegs - G.xlsx,12,BG6b,BOOT-G-0010,,bootleg,Gruftgesaenge
Bootlegs - G.xlsx,13,BG6c,BOOT-G-0011,,bootleg,Gruftgesaenge
Bootlegs - G.xlsx,14,BG6d,BOOT-G-0012,,bootleg,Gruftgesaenge
Bootlegs - G.xlsx,15,BG6e,BOOT-G-0013,,bootleg,Gruftgesaenge
Bootlegs - G.xlsx,16,BG6f,BOOT-G-0014,,bootleg,Gruftgesaenge
Bootlegs - G.xlsx,17,BG6g,BOOT-G-0015,,bootleg,Gruftgesaenge
Bootlegs - G.xlsx,18,BG6h,BOOT-G-0016,,bootleg,Gruftgesaenge
Bootlegs - G.xlsx,19,BG6i,BOOT-G-0017,,bootleg,Gruftgesaenge
Bootlegs - G.xlsx,20,BG6j,BOOT-G-0018,,bootleg,Gruftgesaenge
Bootlegs - G.xlsx,21,BG6k,BOOT-G-0019,,bootleg,Gruftgesaenge
Bootlegs - G.xlsx,22,BG6l,BOOT-G-0020,,bootleg,Gruftgesaenge
Bootlegs - G.xlsx,23,BG6j,BOOT-G-0021,own-2000-103,bootleg,Gruftgesaenge
Bootlegs - G.xlsx,24,BG6k,BOOT-G-0022,,bootleg,Gruftgesaenge
Bootlegs - H.xlsx,2,BH1a,BOOT-H-0001,own-2000-104,bootleg,Hand of Doom
Bootlegs - H.xlsx,3,BH1b,BOOT-H-0002,,bootleg,Hand of Doom
Bootlegs - H.xlsx,4,BH2a,BOOT-H-0003,own-2000-105,bootleg,Heart And Soul
Bootlegs - H.xlsx,5,BH2b,BOOT-H-0004,,bootleg,Heart And Soul
Bootlegs - H.xlsx,6,BH2c,BOOT-H-0005,own-2000-106,bootleg,Heart And Soul
Bootlegs - H.xlsx,7,BH3,BOOT-H-0006,own-2000-107,bootleg,Heart Of Darkness
Bootlegs - H.xlsx,8,BH4a,BOOT-H-0007,,bootleg,Here are the Young Men (Heartbeat)
Bootlegs - H.xlsx,9,BH4b,BOOT-H-0008,,bootleg,Here Are The Young Men
Bootlegs - H.xlsx,10,BH4c,BOOT-H-0009,own-2000-108,bootleg,Here are the Young Men
Bootlegs - H.xlsx,11,BH5,BOOT-H-0010,,bootleg,A History in Cuttings
Bootlegs - H.xlsx,12,BH6a,BOOT-H-0011,own-2000-109,bootleg,House Of Dolls
Bootlegs - H.xlsx,13,BH6b,BOOT-H-0012,,bootleg,House Of Dolls
Bootlegs - H.xlsx,14,BH6c,BOOT-H-0013,,bootleg,House Of Dolls
Bootlegs - H.xlsx,15,BH6d,BOOT-H-0014,,bootleg,House Of Dolls
Bootlegs - H.xlsx,16,BH7a,BOOT-H-0015,,bootleg,House Of Prayer
Bootlegs - H.xlsx,17,BH7b,BOOT-H-0016,,bootleg,House Of Prayer
Bootlegs - H.xlsx,18,BH7c,BOOT-H-0017,,bootleg,House Of Prayer
Bootlegs - H.xlsx,19,BH7d,BOOT-H-0018,,bootleg,House Of Prayer
Bootlegs - H.xlsx,20,BH8,BOOT-H-0019,,bootleg,How Many Echoes Are There
Bootlegs - I.xlsx,2,BI1,BOOT-I-0001,,bootleg,Ian Curtis 15 July 1956 - 18 May 1980
Bootlegs - I.xlsx,3,BI2,BOOT-I-0002,own-2000-110,bootleg,The Ideal
Bootlegs - I.xlsx,4,P12A4,BOOT-I-0003,own-2000-111,bootleg,Ideal For Living 12''
Bootlegs - I.xlsx,5,BI3a,BOOT-I-0004,,bootleg,The Ideal Beginning
Bootlegs - I.xlsx,6,BI3b,BOOT-I-0005,,bootleg,The Ideal Beginning
Bootlegs - I.xlsx,7,BI3c,BOOT-I-0006,,bootleg,The Ideal Beginning
Bootlegs - I.xlsx,8,BI3d,BOOT-I-0007,own-2000-112,bootleg,The Ideal Beginning
Bootlegs - I.xlsx,9,BI3e,BOOT-I-0008,,bootleg,The Ideal Beginning
Bootlegs - I.xlsx,10,BI4a,BOOT-I-0009,own-2000-113,bootleg,An Ideal For Killing
Bootlegs - I.xlsx,11,BI4b,BOOT-I-0010,,bootleg,An Ideal For Killing
Bootlegs - I.xlsx,12,BI4c,BOOT-I-0011,,bootleg,An Ideal For Killing
Bootlegs - I.xlsx,13,BI4d,BOOT-I-0012,,bootleg,An Ideal For Killing
Bootlegs - I.xlsx,14,BI4e,BOOT-I-0013,,bootleg,An Ideal For Killing
Bootlegs - I.xlsx,15,BI4f,BOOT-I-0014,,bootleg,An Ideal For Killing
Bootlegs - I.xlsx,16,BI4g,BOOT-I-0015,,bootleg,An Ideal For Killing
Bootlegs - I.xlsx,17,AI,BOOT-0-0034,own-2000-114,bootleg,"(Warsaw) An Ideal for Living, the Demos"
Bootlegs - I.xlsx,18,AI,BOOT-0-0035,own-2000-115,bootleg,"(Warsaw) An Ideal for Living, the Demos"
Bootlegs - I.xlsx,19,BI5a,BOOT-I-0016,,bootleg,I'm Not Afraid Anymore
Bootlegs - I.xlsx,20,BI5b,BOOT-I-0017,own-2000-116,bootleg,I'm Not Afraid Anymore
Bootlegs - I.xlsx,21,BI5c,BOOT-I-0018,,bootleg,I'm Not Afraid Anymore
Bootlegs - I.xlsx,22,BI5d,BOOT-I-0019,own-2000-117,bootleg,I'm Not Afraid Anymore
Bootlegs - I.xlsx,23,BI6a,BOOT-L-0002,,bootleg,ln A Lonely Place
Bootlegs - I.xlsx,24,,BOOT-L-0003,,bootleg,ln A Lonely Place
Bootlegs - I.xlsx,26,BI6b,BOOT-L-0004,own-2000-118,bootleg,ln A Lonely Place
Bootlegs - I.xlsx,27,,BOOT-I-0020,,bootleg,In A Lonely Place
Bootlegs - I.xlsx,28,,BOOT-I-0021,,bootleg,In A Lonely Place
Bootlegs - I.xlsx,29,,BOOT-I-0022,,bootleg,In A Lonely Place
Bootlegs - I.xlsx,30,,BOOT-I-0023,own-2000-119,bootleg,In Completion
Bootlegs - I.xlsx,31,BI7a,BOOT-I-0024,,bootleg,Incubation
Bootlegs - I.xlsx,32,BI7b,BOOT-I-0025,own-2000-120,bootleg,Incubation
Bootlegs - I.xlsx,33,BI7c,BOOT-I-0026,,bootleg,Incubation
Bootlegs - I.xlsx,34,BI8,BOOT-I-0027,own-2000-121,bootleg,Inquisited Again
Bootlegs - I.xlsx,35,BI9a,BOOT-I-0028,,bootleg,Inside The Line
Bootlegs - I.xlsx,36,BI9b,BOOT-I-0029,,bootleg,Inside The Line
Bootlegs - I.xlsx,37,BI9c,BOOT-I-0030,,bootleg,Inside The Line
Bootlegs - I.xlsx,38,BI9d,BOOT-I-0031,,bootleg,Inside The Line
Bootlegs - I.xlsx,39,BI9e,BOOT-I-0032,own-2000-122,bootleg,Inside The Line
Bootlegs - I.xlsx,40,BI10a,BOOT-I-0033,own-2000-123,bootleg,Interview
Bootlegs - I.xlsx,41,BI10b,BOOT-I-0034,,bootleg,Interview
Bootlegs - I.xlsx,42,BI10c,BOOT-I-0035,,bootleg,Interview
Bootlegs - I.xlsx,43,BI10d,BOOT-I-0036,,bootleg,Interview
Bootlegs - I.xlsx,44,BI10e,BOOT-I-0037,,bootleg,Interview
Bootlegs - I.xlsx,45,BI10f,BOOT-I-0038,,bootleg,Interview
Bootlegs - I.xlsx,46,BI10g,BOOT-I-0039,,bootleg,Interview
Bootlegs - I.xlsx,47,BI10h,BOOT-I-0040,,bootleg,Interview
Bootlegs - I.xlsx,48,BI10i,BOOT-I-0041,,bootleg,Interview
Bootlegs - I.xlsx,49,BI10j,BOOT-I-0042,,bootleg,Interview
Bootlegs - I.xlsx,50,BI10k,BOOT-I-0043,,bootleg,Interview
Bootlegs - I.xlsx,51,BI10l,BOOT-I-0044,,bootleg,Interview
Bootlegs - I.xlsx,52,BI10m,BOOT-I-0045,,bootleg,Interview
Bootlegs - I.xlsx,53,BI10n,BOOT-I-0046,,bootleg,Interview
Bootlegs - I.xlsx,54,BI10o,BOOT-I-0047,,bootleg,Interview
Bootlegs - I.xlsx,55,BI10p,BOOT-I-0048,,bootleg,Interview
Bootlegs - I.xlsx,56,BI10q,BOOT-I-0049,,bootleg,Interview
Bootlegs - I.xlsx,57,BI11a,BOOT-I-0050,own-2000-124,bootleg,An Interview With Ian Curtis
Bootlegs - I.xlsx,58,BI11b,BOOT-I-0051,,bootleg,An Interview With Ian Curtis
Bootlegs - I.xlsx,59,BI12a,BOOT-I-0052,,bootleg,Interzone
Bootlegs - I.xlsx,60,BI12b,BOOT-I-0053,,bootleg,Interzone
Bootlegs - I.xlsx,61,BI13a,BOOT-I-0054,,bootleg,In the Studio With Martin Hannett
Bootlegs - I.xlsx,63,BI13b,BOOT-I-0055,,bootleg,In the Studio With Martin Hannett
Bootlegs - I.xlsx,64,BI13c,BOOT-I-0056,,bootleg,In the Studio With Martin Hannett
Bootlegs - I.xlsx,65,BI13d,BOOT-I-0057,own-2000-125,bootleg,In the Studio With Martin Hannett
Bootlegs - I.xlsx,66,BI14,BOOT-I-0058,,bootleg,In This Room - Studio rehearsals
Bootlegs - I.xlsx,67,BI15a,BOOT-I-0059,,bootleg,Isolation
Bootlegs - I.xlsx,68,BI15b,BOOT-I-0060,,bootleg,Isolation
Bootlegs - I.xlsx,69,BI16c,BOOT-I-0061,,bootleg,Isolation
Bootlegs - I.xlsx,70,BI15d,BOOT-I-0062,own-2000-126,bootleg,Isolation
Bootlegs - I.xlsx,71,BI15e,BOOT-I-0063,,bootleg,Isolation
Bootlegs - I.xlsx,72,BI15f,BOOT-I-0064,,bootleg,Isolation
Bootlegs - I.xlsx,73,BI15g,BOOT-I-0065,,bootleg,Isolation
Bootlegs - I.xlsx,74,BI15h,BOOT-I-0066,,bootleg,Isolation
Bootlegs - I.xlsx,75,BI15i,BOOT-I-0067,,bootleg,Isolation
Bootlegs - I.xlsx,76,BI15j,BOOT-I-0068,,bootleg,Isolation
Bootlegs - I.xlsx,77,BI15k,BOOT-I-0069,,bootleg,Isolation
Bootlegs - J.xlsx,2,BJ1,BOOT-J-0001,,bootleg,John Peel Sessions 1979-1980
Bootlegs - J.xlsx,3,BJ2,BOOT-J-0002,own-2000-127,bootleg,A Journey That Leads To The Sun
Bootlegs - J.xlsx,4,BJ3a,BOOT-J-0003,own-2000-128,bootleg,Joy Division
Bootlegs - K.xlsx,7,,BOOT-K-0001,,bootleg,Kings Chamber Volume One
Bootlegs - K.xlsx,8,,BOOT-K-0002,,bootleg,Kings Chamber Volume Two
Bootlegs - K.xlsx,9,,BOOT-K-0003,,bootleg,Kings Chamber Volume Three
Bootlegs - K.xlsx,10,BK1a,BOOT-K-0004,own-2000-129,bootleg,Komackino
Bootlegs - K.xlsx,11,BK1b,BOOT-K-0005,,bootleg,Komackino
Bootlegs - K.xlsx,12,BK1c,BOOT-K-0006,,bootleg,Komackino
Bootlegs - K.xlsx,13,BK1d,BOOT-K-0007,own-2000-130,bootleg,Komackino
Bootlegs - K.xlsx,14,BK1e,BOOT-K-0008,,bootleg,Komackino
Bootlegs - K.xlsx,15,BK1f,BOOT-K-0009,,bootleg,Komackino
Bootlegs - K.xlsx,16,BK1g,BOOT-K-0010,,bootleg,Komackino
Bootlegs - K.xlsx,17,BK1h,BOOT-K-0011,,bootleg,Komackino
Bootlegs - K.xlsx,18,BK1i,BOOT-K-0012,,bootleg,Komackino
Bootlegs - K.xlsx,19,BK1j,BOOT-K-0013,,bootleg,Komackino
Bootlegs - K.xlsx,20,BK1k,BOOT-K-0014,own-2000-131,bootleg,Komackino
Bootlegs - K.xlsx,21,BK1l,BOOT-K-0015,,bootleg,Komackino
Bootlegs - L.xlsx,2,BL1a,BOOT-L-0005,own-2000-132,bootleg,Last Order
Bootlegs - L.xlsx,3,BL1b,BOOT-L-0006,,bootleg,Last Order
Bootlegs - L.xlsx,4,BL1c,BOOT-L-0007,,bootleg,Last Order
Bootlegs - L.xlsx,5,BL2,BOOT-L-0008,own-2000-133,bootleg,Leaders Of Men
Bootlegs - L.xlsx,6,BL3,BOOT-L-0009,own-2000-134,bootleg,Leigh Rock Festival
Bootlegs - L.xlsx,7,BL4a,BOOT-T-0001,own-2000-135,bootleg,Le Terme
Bootlegs - L.xlsx,8,BL4b,BOOT-T-0002,,bootleg,Le Terme
Bootlegs - L.xlsx,9,BL5,BOOT-T-0003,own-2000-136,bootleg,Le Terme *Part II*
Bootlegs - L.xlsx,10,BL6,BOOT-T-0004,,bootleg,Le Terme *Part III*
Bootlegs - L.xlsx,11,BL7,BOOT-B-0051,own-2000-137,bootleg,Les Bains Douches Paris 1979
Bootlegs - L.xlsx,12,BL8a,BOOT-L-0010,,bootleg,Let The Movie Begin
Bootlegs - L.xlsx,13,BL8b,BOOT-L-0011,,bootleg,Let The Movie Begin
Bootlegs - L.xlsx,14,BL8c,BOOT-L-0012,,bootleg,Let The Movie Begin
Bootlegs - L.xlsx,15,BL8d,BOOT-L-0013,,bootleg,Let The Movie Begin
Bootlegs - L.xlsx,16,BL8e,BOOT-L-0014,own-2000-138,bootleg,Let The Movie Begin
Bootlegs - L.xlsx,17,BL8f,BOOT-L-0015,,bootleg,Let The Movie Begin
Bootlegs - L.xlsx,18,,BOOT-L-0016,,bootleg,Licht Und Blindheit
Bootlegs - L.xlsx,19,BL9a,BOOT-L-0017,own-2000-139,bootleg,Life Before Death
Bootlegs - L.xlsx,20,BL9b,BOOT-L-0018,,bootleg,Life Before Death
Bootlegs - L.xlsx,21,BL10,BOOT-0-0036,,bootleg,« Live » 1980
Bootlegs - L.xlsx,22,,BOOT-L-0019,,bootleg,Live 1979/1980
Bootlegs - L.xlsx,23,BL11a,BOOT-L-0020,,bootleg,Live and Obscure
Bootlegs - L.xlsx,24,BL11b,BOOT-L-0021,,bootleg,Live and Obscure
Bootlegs - L.xlsx,25,BL11c,BOOT-L-0022,,bootleg,Live and Obscure
Bootlegs - L.xlsx,26,BL11d,BOOT-L-0023,own-2000-140,bootleg,Live and Obscure
Bootlegs - L.xlsx,27,BL11e,BOOT-L-0024,,bootleg,Live and Obscure
Bootlegs - L.xlsx,28,BL11f,BOOT-L-0025,,bootleg,Live and Obscure
Bootlegs - L.xlsx,29,BL11g,BOOT-L-0026,,bootleg,Live and Obscure
Bootlegs - L.xlsx,30,BL12,BOOT-L-0027,own-2000-141,bootleg,"Live at Ajanta Theatre Derby


(titre Discogs : Section 25 & XI5)"
Bootlegs - L.xlsx,31,,BOOT-L-0028,,bootleg,Live at Bournemouth
Bootlegs - L.xlsx,32,BL13,BOOT-L-0029,own-2000-142,bootleg,Live at Bowden Youth Club Altrincham
Bootlegs - L.xlsx,33,BL14,BOOT-L-0030,own-2000-143,bootleg,Live at Eric's and Nashville Ballroom 1979 - Live on the Buzzcocks Tour 1979
Bootlegs - L.xlsx,34,BL15a,BOOT-L-0031,,bootleg,Live at Leigh Rock Festival
Bootlegs - L.xlsx,35,BL15b,BOOT-L-0032,own-2000-144,bootleg,Live at Leigh Rock Festival
Bootlegs - L.xlsx,36,BL16a,BOOT-L-0033,,bootleg,"Live At Malvern Winter Gardens, April 5th 1980"
Bootlegs - L.xlsx,37,BL16b,BOOT-L-0034,,bootleg,"Live At Malvern Winter Gardens, April 5th 1981"
Bootlegs - L.xlsx,38,BL16c,BOOT-L-0035,,bootleg,"Live At Malvern Winter Gardens, April 5th 1982"
Bootlegs - L.xlsx,39,BL16d,BOOT-L-0036,,bootleg,"Live At Malvern Winter Gardens, April 5th 1983"
Bootlegs - L.xlsx,40,BL16e,BOOT-L-0037,,bootleg,"Live At Malvern Winter Gardens, April 5th 1984"
Bootlegs - L.xlsx,41,BL16f,BOOT-L-0038,,bootleg,"Live At Malvern Winter Gardens, April 5th 1985"
Bootlegs - L.xlsx,42,BL16g,BOOT-L-0039,,bootleg,"Live At Malvern Winter Gardens, April 5th 1986"
Bootlegs - L.xlsx,43,BL16h,BOOT-L-0040,,bootleg,"Live At Malvern Winter Gardens, April 5th 1987"
Bootlegs - L.xlsx,44,BL16i,BOOT-L-0041,,bootleg,"Live At Malvern Winter Gardens, April 5th 1988"
Bootlegs - L.xlsx,45,BL16j,BOOT-L-0042,,bootleg,"Live At Malvern Winter Gardens, April 5th 1989"
Bootlegs - L.xlsx,46,BL16k,BOOT-L-0043,,bootleg,"Live At Malvern Winter Gardens, April 5th 1990"
Bootlegs - L.xlsx,47,BL17a,BOOT-L-0044,,bootleg,Live at The Apollo Manchester October 1979
Bootlegs - L.xlsx,48,BL17b,BOOT-L-0045,,bootleg,Live at The Apollo Manchester October 1980
Bootlegs - L.xlsx,49,BL17c,BOOT-L-0046,,bootleg,Live at The Apollo Manchester October 1981
Bootlegs - L.xlsx,50,BL17d,BOOT-L-0047,,bootleg,Live at The Apollo Manchester October 1982
Bootlegs - L.xlsx,51,BL17e,BOOT-L-0048,own-2000-145,bootleg,Live at The Apollo Manchester October 1983
Bootlegs - L.xlsx,52,BM2,BOOT-L-0049,own-2000-146,bootleg,Live at The Apollo 1979 / Manchester October 1979
Bootlegs - L.xlsx,53,BL18a,BOOT-L-0050,own-2000-147,bootleg,Live at the London Lyceum
Bootlegs - L.xlsx,54,BL18b,BOOT-L-0051,,bootleg,Live at the London Lyceum
Bootlegs - L.xlsx,55,BL18c,BOOT-L-0052,,bootleg,Live at the London Lyceum
Bootlegs - L.xlsx,56,BL18d,BOOT-L-0053,,bootleg,Live at the London Lyceum
Bootlegs - L.xlsx,57,,BOOT-L-0054,,bootleg,Live at the Lyceum London UK 29.11.1980
Bootlegs - L.xlsx,58,,BOOT-L-0055,own-2000-148,bootleg,Live At The Moonlight Club London UK April 3 1980
Bootlegs - L.xlsx,59,BL19,BOOT-L-0056,own-2000-149,bootleg,"Live at The Paradiso Club Amsterdam, January 11, 1980"
Bootlegs - L.xlsx,60,BL20a,BOOT-L-0057,own-2000-150,bootleg,"Live At Town Hall High Wycombe, 20th february 1980"
Bootlegs - L.xlsx,61,BL20b,BOOT-L-0058,,bootleg,"Live At Town Hall High Wycombe, 20th february 1981"
Bootlegs - L.xlsx,62,BL21a,BOOT-L-0059,own-2000-151,bootleg,"Live at University of London Union, February, The 8th 1980"
Bootlegs - L.xlsx,63,BL21b,BOOT-L-0060,own-2000-152,bootleg,"Live at University of London Union, February, The 8th 1981"
Bootlegs - L.xlsx,64,BL21c,BOOT-L-0061,own-2000-153,bootleg,"Live at University of London Union, February, The 8th 1982"
Bootlegs - L.xlsx,65,BL22,BOOT-L-0062,,bootleg,Live Bains Douches Paris 1979
Bootlegs - L.xlsx,66,BL23,BOOT-L-0063,,bootleg,"Live! From Eindhoven, Holland"
Bootlegs - L.xlsx,67,BL24a,BOOT-L-0064,own-2000-154,bootleg,Live in Amsterdam 1980
Bootlegs - L.xlsx,68,BL24b,BOOT-L-0065,,bootleg,Live in Amsterdam 1980
Bootlegs - L.xlsx,69,BL24c,BOOT-L-0066,,bootleg,Live in Amsterdam 1980
Bootlegs - L.xlsx,70,BL24d,BOOT-L-0067,own-2000-155,bootleg,Live in Amsterdam 1980
Bootlegs - L.xlsx,71,BL25a,BOOT-L-0068,,bootleg,Live in Blackpool 1979
Bootlegs - L.xlsx,72,BL25b,BOOT-L-0069,,bootleg,Live in Blackpool 1980
Bootlegs - L.xlsx,73,,BOOT-L-0070,own-2000-156,bootleg,Live in England 1977/1978
Bootlegs - L.xlsx,74,BL26,BOOT-L-0071,own-2000-157,bootleg,Live in Guildford
Bootlegs - L.xlsx,75,BL27a,BOOT-L-0072,own-2000-158,bootleg,Live in Holland
Bootlegs - L.xlsx,76,BL27b,BOOT-L-0073,,bootleg,Live in Holland
Bootlegs - L.xlsx,77,,BOOT-L-0074,,bootleg,Live In Holland January 1980
Bootlegs - L.xlsx,78,BL28,BOOT-L-0075,own-2000-159,bootleg,Live in Koln (Die Kalten Winde Des Winters)
